20101209,nan,nan,nan,nan,nan
20101209,220.0,253.2,52.9,4.0,7.7
20101209,216.0,255.2,53.6,2.4,6.9
20101209,222.3,256.7,52.4,3.8,5.2
20101209,200.6,256.1,54.6,5.7,4.0
20101209,200.0,250.6,54.2,5.1,3.8
20101209,175.9,238.8,51.8,7.3,7.2
20101209,nan,nan,nan,nan,nan
20101209,nan,nan,nan,nan,nan
20101209,nan,nan,nan,nan,nan
20101210,192.9,241.0,53.1,4.4,4.4
20101210,197.9,243.6,52.5,3.6,3.0
20101210,215.3,251.0,53.1,2.6,4.7
20101210,217.3,251.8,54.5,3.3,3.5
20101210,229.8,259.9,54.9,1.9,2.8
20101210,227.2,262.8,53.2,2.9,3.1
20101210,216.1,255.6,52.8,3.4,5.5
20101210,214.6,255.5,52.7,1.9,2.1
20101210,178.6,233.6,51.5,1.8,1.3
20101210,213.3,249.5,53.1,3.5,3.9
20101210,222.3,254.1,53.6,2.3,3.9
20101210,235.4,264.3,54.8,0.0,0.0
20101210,210.9,248.6,53.0,4.6,1.3
20101210,227.2,250.7,53.1,3.2,3.9
20101210,234.8,253.6,53.0,3.8,3.7
20101210,225.2,248.2,53.1,3.4,4.9
20101210,221.9,252.5,53.0,4.1,3.6
20101210,229.8,259.9,54.9,1.9,2.8
20101210,213.3,249.5,53.1,3.5,3.9
20101210,211.9,242.4,54.3,2.7,0.9
20101210,nan,nan,nan,nan,nan
20101210,nan,nan,nan,nan,nan
20101210,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101211,210.8,250.1,54.4,1.7,3.6
20101211,nan,nan,nan,nan,nan
20101211,211.2,251.0,53.1,2.3,2.3
20101211,186.5,246.1,52.9,4.6,4.6
20101211,186.1,240.6,53.0,3.7,5.8
20101211,203.7,250.0,53.0,3.0,5.3
20101211,209.5,250.8,53.2,2.6,3.4
20101211,203.3,247.5,52.9,3.6,3.0
20101211,218.9,253.4,52.8,2.6,3.0
20101211,214.7,249.7,53.2,3.6,2.3
20101211,223.1,250.3,52.6,3.0,3.5
20101211,223.4,250.5,53.0,4.5,3.4
20101211,211.2,243.5,51.8,1.0,1.3
20101211,224.1,257.6,51.6,1.4,0.9
20101211,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101211,nan,nan,nan,nan,nan
20101212,210.9,246.0,53.4,4.7,3.7
20101212,215.8,250.0,53.0,2.1,4.3
20101212,231.0,254.8,53.3,3.5,3.4
20101212,219.1,249.5,53.0,4.6,5.7
20101212,217.4,246.1,53.1,4.9,2.7
20101212,223.9,247.2,53.7,0.7,1.6
20101212,217.2,258.5,52.5,1.9,4.4
20101212,nan,nan,nan,nan,nan
20101212,nan,nan,nan,nan,nan
20101212,nan,nan,nan,nan,nan
20101212,nan,nan,nan,nan,nan
